index,filename,source,lens,chi,x,y,einsteinR,sigma,sigma2,theta,nterms
"4638",image-4638.png,s,p,40,0,-117,7,61,0,0,16
"4639",image-4639.png,s,p,48,44,-23,49,42,0,0,16
"4640",image-4640.png,s,p,30,-12,-100,16,23,0,0,16
"4641",image-4641.png,s,p,60,66,91,24,60,0,0,16
"4642",image-4642.png,s,p,44,26,-81,40,6,0,0,16
"4643",image-4643.png,s,p,32,-34,113,13,30,0,0,16
"4644",image-4644.png,s,p,57,30,-30,38,58,0,0,16
"4645",image-4645.png,s,p,45,-109,109,9,29,0,0,16
"4646",image-4646.png,s,p,62,84,-60,21,60,0,0,16
"4647",image-4647.png,s,p,34,80,-79,26,57,0,0,16
"4648",image-4648.png,s,p,48,-60,23,3,14,0,0,16
"4649",image-4649.png,s,p,68,-52,-47,28,24,0,0,16
"4650",image-4650.png,s,p,33,58,-90,50,59,0,0,16
"4651",image-4651.png,s,p,47,-4,-82,4,9,0,0,16
"4652",image-4652.png,s,p,49,-35,-84,25,36,0,0,16
"4653",image-4653.png,s,p,57,-85,-11,9,43,0,0,16
"4654",image-4654.png,s,p,61,-19,20,26,16,0,0,16
"4655",image-4655.png,s,p,45,-84,-38,27,21,0,0,16
"4656",image-4656.png,s,p,56,68,9,47,40,0,0,16
"4657",image-4657.png,s,p,60,101,-57,30,7,0,0,16
"4658",image-4658.png,s,p,63,-39,-20,20,43,0,0,16
"4659",image-4659.png,s,p,55,49,30,50,54,0,0,16
"4660",image-4660.png,s,p,42,-68,124,45,23,0,0,16
"4661",image-4661.png,s,p,46,39,-20,46,65,0,0,16
"4662",image-4662.png,s,p,32,104,-85,16,64,0,0,16
"4663",image-4663.png,s,p,45,-3,-95,34,61,0,0,16
"4664",image-4664.png,s,p,38,-12,-38,42,8,0,0,16
"4665",image-4665.png,s,p,46,-65,20,32,60,0,0,16
"4666",image-4666.png,s,p,31,23,-77,12,21,0,0,16
"4667",image-4667.png,s,p,49,12,23,35,53,0,0,16
"4668",image-4668.png,s,p,67,-85,113,37,19,0,0,16
"4669",image-4669.png,s,p,54,-106,84,29,32,0,0,16
"4670",image-4670.png,s,p,43,52,-99,31,62,0,0,16
"4671",image-4671.png,s,p,52,-36,-79,27,8,0,0,16
"4672",image-4672.png,s,p,30,-79,30,48,36,0,0,16
"4673",image-4673.png,s,p,56,20,50,3,2,0,0,16
"4674",image-4674.png,s,p,44,-116,17,42,24,0,0,16
"4675",image-4675.png,s,p,36,-118,-16,25,27,0,0,16
"4676",image-4676.png,s,p,38,85,45,2,69,0,0,16
"4677",image-4677.png,s,p,64,-45,-115,35,52,0,0,16
"4678",image-4678.png,s,p,47,-108,97,26,21,0,0,16
"4679",image-4679.png,s,p,59,-123,57,36,18,0,0,16
"4680",image-4680.png,s,p,58,61,123,49,50,0,0,16
"4681",image-4681.png,s,p,64,-118,-40,22,15,0,0,16
"4682",image-4682.png,s,p,68,-39,-14,2,12,0,0,16
"4683",image-4683.png,s,p,56,-117,97,19,12,0,0,16
"4684",image-4684.png,s,p,33,41,-108,11,3,0,0,16
"4685",image-4685.png,s,p,63,-64,103,26,52,0,0,16
"4686",image-4686.png,s,p,62,26,100,8,15,0,0,16
"4687",image-4687.png,s,p,41,-82,-88,37,36,0,0,16
"4688",image-4688.png,s,p,41,-13,48,19,28,0,0,16
"4689",image-4689.png,s,p,67,-56,26,2,62,0,0,16
"4690",image-4690.png,s,p,61,98,-111,6,39,0,0,16
"4691",image-4691.png,s,p,60,-41,-83,29,31,0,0,16
"4692",image-4692.png,s,p,60,13,-115,13,7,0,0,16
"4693",image-4693.png,s,p,51,-68,-69,2,61,0,0,16
"4694",image-4694.png,s,p,53,67,-25,20,12,0,0,16
"4695",image-4695.png,s,p,63,91,29,30,13,0,0,16
"4696",image-4696.png,s,p,33,-63,62,25,6,0,0,16
"4697",image-4697.png,s,p,41,34,30,32,40,0,0,16
"4698",image-4698.png,s,p,50,60,72,1,45,0,0,16
"4699",image-4699.png,s,p,32,-71,58,33,41,0,0,16
"4700",image-4700.png,s,p,52,-117,79,10,60,0,0,16
"4701",image-4701.png,s,p,67,16,28,19,24,0,0,16
"4702",image-4702.png,s,p,65,37,-2,37,39,0,0,16
"4703",image-4703.png,s,p,59,37,-52,39,28,0,0,16
"4704",image-4704.png,s,p,70,-98,78,22,37,0,0,16
"4705",image-4705.png,s,p,37,49,27,47,45,0,0,16
"4706",image-4706.png,s,p,67,78,101,35,17,0,0,16
"4707",image-4707.png,s,p,56,-48,22,29,63,0,0,16
"4708",image-4708.png,s,p,43,65,113,27,65,0,0,16
"4709",image-4709.png,s,p,63,-116,72,40,7,0,0,16
"4710",image-4710.png,s,p,30,68,4,4,23,0,0,16
"4711",image-4711.png,s,p,38,93,-47,26,4,0,0,16
"4712",image-4712.png,s,p,32,-117,-107,9,38,0,0,16
"4713",image-4713.png,s,p,54,108,105,24,27,0,0,16
"4714",image-4714.png,s,p,34,-54,41,43,46,0,0,16
"4715",image-4715.png,s,p,48,28,28,48,36,0,0,16
"4716",image-4716.png,s,p,52,26,84,47,60,0,0,16
"4717",image-4717.png,s,p,30,-97,-84,36,49,0,0,16
"4718",image-4718.png,s,p,36,120,-46,14,36,0,0,16
"4719",image-4719.png,s,p,70,29,-74,15,55,0,0,16
"4720",image-4720.png,s,p,64,114,53,39,70,0,0,16
"4721",image-4721.png,s,p,66,-33,-124,2,29,0,0,16
"4722",image-4722.png,s,p,31,-11,-98,18,22,0,0,16
"4723",image-4723.png,s,p,43,119,-122,50,48,0,0,16
"4724",image-4724.png,s,p,63,-117,-41,28,12,0,0,16
"4725",image-4725.png,s,p,53,-84,25,42,34,0,0,16
"4726",image-4726.png,s,p,40,11,-29,29,49,0,0,16
"4727",image-4727.png,s,p,37,87,-86,14,12,0,0,16
"4728",image-4728.png,s,p,53,-108,9,21,60,0,0,16
"4729",image-4729.png,s,p,60,-69,14,27,52,0,0,16
"4730",image-4730.png,s,p,32,117,-87,16,7,0,0,16
"4731",image-4731.png,s,p,50,-29,-69,17,14,0,0,16
"4732",image-4732.png,s,p,59,105,1,41,35,0,0,16
"4733",image-4733.png,s,p,60,-14,15,22,28,0,0,16
"4734",image-4734.png,s,p,48,53,-99,48,7,0,0,16
"4735",image-4735.png,s,p,41,-72,-2,42,38,0,0,16
"4736",image-4736.png,s,p,57,-58,55,35,36,0,0,16
"4737",image-4737.png,s,p,30,111,-35,33,30,0,0,16
"4738",image-4738.png,s,p,58,-4,-98,16,29,0,0,16
"4739",image-4739.png,s,p,39,-51,-104,16,6,0,0,16
"4740",image-4740.png,s,p,39,55,-82,14,45,0,0,16
"4741",image-4741.png,s,p,45,20,53,40,24,0,0,16
"4742",image-4742.png,s,p,56,42,-6,48,8,0,0,16
"4743",image-4743.png,s,p,54,28,-29,39,34,0,0,16
"4744",image-4744.png,s,p,41,74,100,18,24,0,0,16
"4745",image-4745.png,s,p,53,-87,124,25,48,0,0,16
"4746",image-4746.png,s,p,34,-12,117,7,57,0,0,16
"4747",image-4747.png,s,p,68,-53,-88,41,67,0,0,16
"4748",image-4748.png,s,p,37,15,117,41,15,0,0,16
"4749",image-4749.png,s,p,66,-30,-4,5,9,0,0,16
"4750",image-4750.png,s,p,40,-46,-48,49,45,0,0,16
"4751",image-4751.png,s,p,70,-47,-5,27,18,0,0,16
"4752",image-4752.png,s,p,30,-121,-90,41,15,0,0,16
"4753",image-4753.png,s,p,63,-6,119,14,17,0,0,16
"4754",image-4754.png,s,p,31,-22,112,8,52,0,0,16
"4755",image-4755.png,s,p,65,-75,-44,49,54,0,0,16
"4756",image-4756.png,s,p,65,-78,-115,15,34,0,0,16
"4757",image-4757.png,s,p,30,114,-25,6,46,0,0,16
"4758",image-4758.png,s,p,52,-43,29,19,4,0,0,16
"4759",image-4759.png,s,p,60,124,-97,27,16,0,0,16
"4760",image-4760.png,s,p,68,-65,81,16,17,0,0,16
"4761",image-4761.png,s,p,32,6,-123,25,45,0,0,16
"4762",image-4762.png,s,p,30,-39,89,20,40,0,0,16
"4763",image-4763.png,s,p,51,-86,-22,1,32,0,0,16
"4764",image-4764.png,s,p,42,39,29,33,29,0,0,16
"4765",image-4765.png,s,p,44,-115,-19,49,42,0,0,16
"4766",image-4766.png,s,p,36,-79,-57,16,4,0,0,16
"4767",image-4767.png,s,p,44,-74,92,7,10,0,0,16
"4768",image-4768.png,s,p,62,39,-111,26,11,0,0,16
"4769",image-4769.png,s,p,34,96,39,20,18,0,0,16
"4770",image-4770.png,s,p,65,75,9,34,60,0,0,16
"4771",image-4771.png,s,p,55,-24,125,19,50,0,0,16
"4772",image-4772.png,s,p,38,122,-93,44,25,0,0,16
"4773",image-4773.png,s,p,37,121,-57,1,22,0,0,16
"4774",image-4774.png,s,p,64,43,86,20,16,0,0,16
"4775",image-4775.png,s,p,66,-78,-1,37,43,0,0,16
"4776",image-4776.png,s,p,34,57,112,15,51,0,0,16
"4777",image-4777.png,s,p,35,52,44,29,23,0,0,16
"4778",image-4778.png,s,p,62,118,26,16,59,0,0,16
"4779",image-4779.png,s,p,37,-99,55,16,38,0,0,16
"4780",image-4780.png,s,p,47,-88,-123,50,32,0,0,16
"4781",image-4781.png,s,p,41,-60,-83,38,19,0,0,16
"4782",image-4782.png,s,p,44,8,84,3,6,0,0,16
"4783",image-4783.png,s,p,61,125,-104,38,55,0,0,16
"4784",image-4784.png,s,p,50,-112,91,12,27,0,0,16
"4785",image-4785.png,s,p,63,-115,56,47,38,0,0,16
"4786",image-4786.png,s,p,44,-108,91,13,40,0,0,16
"4787",image-4787.png,s,p,42,-54,54,16,11,0,0,16
"4788",image-4788.png,s,p,65,-111,-101,11,49,0,0,16
"4789",image-4789.png,s,p,68,-7,-11,16,65,0,0,16
"4790",image-4790.png,s,p,66,103,-125,15,48,0,0,16
"4791",image-4791.png,s,p,50,-12,115,9,8,0,0,16
"4792",image-4792.png,s,p,64,-16,-119,46,51,0,0,16
"4793",image-4793.png,s,p,32,23,111,41,63,0,0,16
"4794",image-4794.png,s,p,44,-93,-14,18,45,0,0,16
"4795",image-4795.png,s,p,49,87,-18,11,38,0,0,16
"4796",image-4796.png,s,p,31,116,-2,11,68,0,0,16
"4797",image-4797.png,s,p,55,-119,84,26,38,0,0,16
"4798",image-4798.png,s,p,48,-41,-5,50,33,0,0,16
"4799",image-4799.png,s,p,63,37,34,27,1,0,0,16
"4800",image-4800.png,s,p,30,84,-83,5,3,0,0,16
"4801",image-4801.png,s,p,39,-49,41,42,54,0,0,16
"4802",image-4802.png,s,p,68,-36,24,40,38,0,0,16
"4803",image-4803.png,s,p,42,-76,30,45,69,0,0,16
"4804",image-4804.png,s,p,33,-48,10,3,53,0,0,16
"4805",image-4805.png,s,p,47,-30,-43,14,65,0,0,16
"4806",image-4806.png,s,p,56,-32,122,45,11,0,0,16
"4807",image-4807.png,s,p,59,13,103,30,5,0,0,16
"4808",image-4808.png,s,p,54,90,66,48,38,0,0,16
"4809",image-4809.png,s,p,50,93,3,33,59,0,0,16
"4810",image-4810.png,s,p,40,60,7,35,1,0,0,16
"4811",image-4811.png,s,p,54,15,47,39,28,0,0,16
"4812",image-4812.png,s,p,30,122,25,37,34,0,0,16
"4813",image-4813.png,s,p,60,-60,-9,7,25,0,0,16
"4814",image-4814.png,s,p,47,-20,57,49,62,0,0,16
"4815",image-4815.png,s,p,65,60,-1,22,59,0,0,16
"4816",image-4816.png,s,p,30,115,43,17,16,0,0,16
"4817",image-4817.png,s,p,56,-108,-46,18,40,0,0,16
"4818",image-4818.png,s,p,67,-122,-60,36,17,0,0,16
"4819",image-4819.png,s,p,52,119,-36,24,60,0,0,16
"4820",image-4820.png,s,p,66,-34,122,25,25,0,0,16
"4821",image-4821.png,s,p,56,124,-5,22,21,0,0,16
"4822",image-4822.png,s,p,31,-51,69,31,69,0,0,16
"4823",image-4823.png,s,p,46,16,-76,42,9,0,0,16
"4824",image-4824.png,s,p,61,-124,12,8,45,0,0,16
"4825",image-4825.png,s,p,68,77,70,47,20,0,0,16
"4826",image-4826.png,s,p,65,74,-53,4,29,0,0,16
"4827",image-4827.png,s,p,58,99,-64,28,24,0,0,16
"4828",image-4828.png,s,p,33,78,-115,9,70,0,0,16
"4829",image-4829.png,s,p,47,121,-32,8,61,0,0,16
"4830",image-4830.png,s,p,51,-33,-29,17,67,0,0,16
"4831",image-4831.png,s,p,32,61,-68,26,22,0,0,16
"4832",image-4832.png,s,p,48,-1,42,20,33,0,0,16
"4833",image-4833.png,s,p,39,24,88,12,24,0,0,16
"4834",image-4834.png,s,p,55,-33,-1,27,52,0,0,16
"4835",image-4835.png,s,p,32,-74,66,4,56,0,0,16
"4836",image-4836.png,s,p,44,-98,47,15,48,0,0,16
"4837",image-4837.png,s,p,45,72,-27,12,20,0,0,16
"4838",image-4838.png,s,p,53,44,35,34,8,0,0,16
"4839",image-4839.png,s,p,63,-22,-13,33,23,0,0,16
"4840",image-4840.png,s,p,50,-114,106,45,41,0,0,16
"4841",image-4841.png,s,p,70,114,-31,39,6,0,0,16
"4842",image-4842.png,s,p,62,40,-69,26,57,0,0,16
"4843",image-4843.png,s,p,65,73,-59,40,57,0,0,16
"4844",image-4844.png,s,p,32,-2,84,25,23,0,0,16
"4845",image-4845.png,s,p,49,80,-90,23,15,0,0,16
"4846",image-4846.png,s,p,39,25,67,8,48,0,0,16
"4847",image-4847.png,s,p,35,-46,-7,3,30,0,0,16
"4848",image-4848.png,s,p,41,-4,-96,33,62,0,0,16
"4849",image-4849.png,s,p,46,-123,15,43,23,0,0,16
"4850",image-4850.png,s,p,50,44,9,22,29,0,0,16
"4851",image-4851.png,s,p,32,-108,93,14,25,0,0,16
"4852",image-4852.png,s,p,43,2,-34,50,68,0,0,16
"4853",image-4853.png,s,p,41,-122,-50,28,30,0,0,16
"4854",image-4854.png,s,p,63,10,-99,16,17,0,0,16
"4855",image-4855.png,s,p,36,-40,-108,34,52,0,0,16
"4856",image-4856.png,s,p,46,-62,46,36,6,0,0,16
"4857",image-4857.png,s,p,36,-84,44,1,65,0,0,16
"4858",image-4858.png,s,p,36,94,-77,17,25,0,0,16
"4859",image-4859.png,s,p,30,37,124,4,53,0,0,16
"4860",image-4860.png,s,p,32,100,67,32,68,0,0,16
"4861",image-4861.png,s,p,50,44,90,9,25,0,0,16
"4862",image-4862.png,s,p,46,92,-111,11,50,0,0,16
"4863",image-4863.png,s,p,40,35,-112,4,14,0,0,16
"4864",image-4864.png,s,p,57,42,22,3,43,0,0,16
"4865",image-4865.png,s,p,33,-51,64,7,50,0,0,16
"4866",image-4866.png,s,p,40,122,116,32,50,0,0,16
"4867",image-4867.png,s,p,63,-105,-38,44,32,0,0,16
"4868",image-4868.png,s,p,47,45,-71,33,11,0,0,16
"4869",image-4869.png,s,p,32,-110,-101,16,63,0,0,16
"4870",image-4870.png,s,p,43,-73,-49,40,59,0,0,16
"4871",image-4871.png,s,p,30,109,16,27,33,0,0,16
"4872",image-4872.png,s,p,61,16,69,48,32,0,0,16
"4873",image-4873.png,s,p,43,-69,-103,19,29,0,0,16
"4874",image-4874.png,s,p,50,-3,-100,13,36,0,0,16
"4875",image-4875.png,s,p,38,112,-5,16,32,0,0,16
"4876",image-4876.png,s,p,38,-41,-50,42,35,0,0,16
"4877",image-4877.png,s,p,58,66,-49,36,13,0,0,16
"4878",image-4878.png,s,p,40,-114,-42,10,69,0,0,16
"4879",image-4879.png,s,p,35,110,67,38,17,0,0,16
"4880",image-4880.png,s,p,39,23,66,31,46,0,0,16
"4881",image-4881.png,s,p,47,59,-111,5,55,0,0,16
"4882",image-4882.png,s,p,52,18,20,28,49,0,0,16
"4883",image-4883.png,s,p,33,-53,108,21,35,0,0,16
"4884",image-4884.png,s,p,41,-89,-70,42,34,0,0,16
"4885",image-4885.png,s,p,70,97,59,33,30,0,0,16
"4886",image-4886.png,s,p,59,63,104,47,52,0,0,16
"4887",image-4887.png,s,p,31,-93,23,46,24,0,0,16
"4888",image-4888.png,s,p,47,-122,-30,22,50,0,0,16
"4889",image-4889.png,s,p,30,58,52,19,34,0,0,16
"4890",image-4890.png,s,p,66,-33,-66,38,12,0,0,16
"4891",image-4891.png,s,p,36,-114,-70,23,23,0,0,16
"4892",image-4892.png,s,p,37,-101,-51,1,64,0,0,16
"4893",image-4893.png,s,p,58,105,-95,37,60,0,0,16
"4894",image-4894.png,s,p,48,79,-18,21,14,0,0,16
"4895",image-4895.png,s,p,59,47,110,14,16,0,0,16
"4896",image-4896.png,s,p,30,104,-53,26,19,0,0,16
"4897",image-4897.png,s,p,53,62,81,36,14,0,0,16
"4898",image-4898.png,s,p,68,-60,100,42,28,0,0,16
"4899",image-4899.png,s,p,47,10,-61,47,40,0,0,16
"4900",image-4900.png,s,p,59,46,110,21,29,0,0,16
"4901",image-4901.png,s,p,53,15,41,39,56,0,0,16
"4902",image-4902.png,s,p,39,30,2,48,66,0,0,16
"4903",image-4903.png,s,p,49,-64,-38,43,67,0,0,16
"4904",image-4904.png,s,p,69,80,-59,7,26,0,0,16
"4905",image-4905.png,s,p,37,121,7,47,60,0,0,16
"4906",image-4906.png,s,p,70,-60,112,1,23,0,0,16
"4907",image-4907.png,s,p,69,119,-116,11,14,0,0,16
"4908",image-4908.png,s,p,37,103,-26,11,17,0,0,16
"4909",image-4909.png,s,p,33,-79,26,12,42,0,0,16
"4910",image-4910.png,s,p,41,-77,-18,19,39,0,0,16
"4911",image-4911.png,s,p,68,-93,-73,15,61,0,0,16
"4912",image-4912.png,s,p,32,-30,116,42,37,0,0,16
"4913",image-4913.png,s,p,43,-5,2,37,7,0,0,16
"4914",image-4914.png,s,p,67,76,-120,47,12,0,0,16
"4915",image-4915.png,s,p,37,98,40,11,26,0,0,16
"4916",image-4916.png,s,p,66,105,-6,40,14,0,0,16
"4917",image-4917.png,s,p,69,-77,116,13,66,0,0,16
"4918",image-4918.png,s,p,66,91,4,22,41,0,0,16
"4919",image-4919.png,s,p,41,-23,-81,33,34,0,0,16
"4920",image-4920.png,s,p,57,-49,-117,47,10,0,0,16
"4921",image-4921.png,s,p,32,-29,111,5,64,0,0,16
"4922",image-4922.png,s,p,35,27,27,4,22,0,0,16
"4923",image-4923.png,s,p,40,102,-26,49,2,0,0,16
"4924",image-4924.png,s,p,48,-73,18,20,33,0,0,16
"4925",image-4925.png,s,p,42,42,-31,39,24,0,0,16
"4926",image-4926.png,s,p,69,-12,-103,17,11,0,0,16
"4927",image-4927.png,s,p,67,68,49,32,5,0,0,16
"4928",image-4928.png,s,p,58,83,32,33,55,0,0,16
"4929",image-4929.png,s,p,63,-83,-11,49,62,0,0,16
"4930",image-4930.png,s,p,52,-9,32,4,62,0,0,16
"4931",image-4931.png,s,p,32,19,93,8,53,0,0,16
"4932",image-4932.png,s,p,65,-62,-8,8,23,0,0,16
"4933",image-4933.png,s,p,35,105,-63,19,33,0,0,16
"4934",image-4934.png,s,p,31,-80,-86,33,42,0,0,16
"4935",image-4935.png,s,p,41,62,-64,2,19,0,0,16
"4936",image-4936.png,s,p,30,119,-23,44,58,0,0,16
"4937",image-4937.png,s,p,63,-73,-87,46,31,0,0,16
"4938",image-4938.png,s,p,46,-53,-80,24,62,0,0,16
"4939",image-4939.png,s,p,32,94,-118,37,61,0,0,16
"4940",image-4940.png,s,p,50,-68,-79,5,4,0,0,16
"4941",image-4941.png,s,p,60,114,-92,17,45,0,0,16
"4942",image-4942.png,s,p,70,-85,-80,7,16,0,0,16
"4943",image-4943.png,s,p,41,109,-84,22,53,0,0,16
"4944",image-4944.png,s,p,48,-26,-52,10,65,0,0,16
"4945",image-4945.png,s,p,51,-103,115,3,20,0,0,16
"4946",image-4946.png,s,p,62,-116,66,42,32,0,0,16
"4947",image-4947.png,s,p,48,37,108,26,59,0,0,16
"4948",image-4948.png,s,p,59,-48,-67,39,63,0,0,16
"4949",image-4949.png,s,p,36,60,9,19,36,0,0,16
"4950",image-4950.png,s,p,44,89,-55,26,26,0,0,16
"4951",image-4951.png,s,p,31,29,21,11,32,0,0,16
"4952",image-4952.png,s,p,34,116,-55,29,34,0,0,16
"4953",image-4953.png,s,p,31,32,63,21,50,0,0,16
"4954",image-4954.png,s,p,32,-48,-56,1,29,0,0,16
"4955",image-4955.png,s,p,56,-94,-4,9,40,0,0,16
"4956",image-4956.png,s,p,68,-92,86,45,63,0,0,16
"4957",image-4957.png,s,p,39,15,-54,11,47,0,0,16
"4958",image-4958.png,s,p,38,-11,10,9,32,0,0,16
"4959",image-4959.png,s,p,35,-105,-39,39,55,0,0,16
"4960",image-4960.png,s,p,44,-87,43,30,63,0,0,16
"4961",image-4961.png,s,p,33,-118,-74,47,45,0,0,16
"4962",image-4962.png,s,p,42,86,-1,32,10,0,0,16
"4963",image-4963.png,s,p,59,64,-43,11,23,0,0,16
"4964",image-4964.png,s,p,59,-40,27,50,22,0,0,16
"4965",image-4965.png,s,p,67,38,-100,3,12,0,0,16
"4966",image-4966.png,s,p,50,-85,57,4,28,0,0,16
"4967",image-4967.png,s,p,59,-76,-46,9,14,0,0,16
"4968",image-4968.png,s,p,69,25,-37,1,58,0,0,16
"4969",image-4969.png,s,p,66,109,13,17,8,0,0,16
"4970",image-4970.png,s,p,55,72,-58,34,30,0,0,16
"4971",image-4971.png,s,p,63,121,64,34,26,0,0,16
"4972",image-4972.png,s,p,49,-41,-3,37,28,0,0,16
"4973",image-4973.png,s,p,53,-43,-6,43,58,0,0,16
"4974",image-4974.png,s,p,41,-88,-33,36,40,0,0,16
"4975",image-4975.png,s,p,38,107,15,25,18,0,0,16
"4976",image-4976.png,s,p,55,-112,-4,5,58,0,0,16
"4977",image-4977.png,s,p,61,114,-4,34,67,0,0,16
"4978",image-4978.png,s,p,49,91,108,33,23,0,0,16
"4979",image-4979.png,s,p,64,-72,68,45,41,0,0,16
"4980",image-4980.png,s,p,37,-16,-10,17,33,0,0,16
"4981",image-4981.png,s,p,44,-31,-4,39,18,0,0,16
"4982",image-4982.png,s,p,55,-36,119,10,58,0,0,16
"4983",image-4983.png,s,p,48,-18,5,13,16,0,0,16
"4984",image-4984.png,s,p,39,77,-112,23,32,0,0,16
"4985",image-4985.png,s,p,41,60,34,38,34,0,0,16
"4986",image-4986.png,s,p,62,-47,41,38,19,0,0,16
"4987",image-4987.png,s,p,32,20,-34,25,36,0,0,16
"4988",image-4988.png,s,p,41,-115,104,24,27,0,0,16
"4989",image-4989.png,s,p,62,-68,-47,23,39,0,0,16
"4990",image-4990.png,s,p,68,45,70,37,31,0,0,16
"4991",image-4991.png,s,p,30,-92,79,11,57,0,0,16
"4992",image-4992.png,s,p,69,29,-107,26,23,0,0,16
"4993",image-4993.png,s,p,49,-87,45,12,64,0,0,16
"4994",image-4994.png,s,p,34,-101,56,39,18,0,0,16
"4995",image-4995.png,s,p,42,-50,-66,12,9,0,0,16
"4996",image-4996.png,s,p,52,-101,-28,30,7,0,0,16
"4997",image-4997.png,s,p,30,80,106,24,16,0,0,16
"4998",image-4998.png,s,p,55,56,104,41,12,0,0,16
"4999",image-4999.png,s,p,38,-104,70,28,13,0,0,16
"5000",image-5000.png,s,p,34,77,87,40,38,0,0,16
"5001",image-5001.png,s,p,62,-102,72,24,53,0,0,16
"5002",image-5002.png,s,p,59,51,1,28,35,0,0,16
"5003",image-5003.png,s,p,45,-12,-124,31,27,0,0,16
"5004",image-5004.png,s,p,59,31,-38,31,57,0,0,16
"5005",image-5005.png,s,p,46,-15,-57,19,50,0,0,16
"5006",image-5006.png,s,p,48,-111,108,8,6,0,0,16
"5007",image-5007.png,s,p,38,-10,6,17,18,0,0,16
"5008",image-5008.png,s,p,46,-74,-62,13,27,0,0,16
"5009",image-5009.png,s,p,31,106,56,4,9,0,0,16
"5010",image-5010.png,s,p,62,70,26,11,37,0,0,16
"5011",image-5011.png,s,p,49,27,53,44,4,0,0,16
"5012",image-5012.png,s,p,59,-3,-79,21,3,0,0,16
"5013",image-5013.png,s,p,56,33,77,17,59,0,0,16
"5014",image-5014.png,s,p,59,118,-97,24,62,0,0,16
"5015",image-5015.png,s,p,42,-93,-32,3,37,0,0,16
"5016",image-5016.png,s,p,65,48,-105,9,8,0,0,16
"5017",image-5017.png,s,p,37,10,46,9,18,0,0,16
"5018",image-5018.png,s,p,62,-60,-2,12,7,0,0,16
"5019",image-5019.png,s,p,35,-67,54,42,4,0,0,16
"5020",image-5020.png,s,p,69,38,-60,5,57,0,0,16
"5021",image-5021.png,s,p,31,36,26,17,69,0,0,16
"5022",image-5022.png,s,p,44,6,54,6,48,0,0,16
"5023",image-5023.png,s,p,63,9,76,9,8,0,0,16
"5024",image-5024.png,s,p,44,89,108,46,29,0,0,16
"5025",image-5025.png,s,p,34,-2,28,27,14,0,0,16
"5026",image-5026.png,s,p,49,107,-120,18,61,0,0,16
"5027",image-5027.png,s,p,45,-78,44,28,19,0,0,16
"5028",image-5028.png,s,p,68,15,-105,42,41,0,0,16
"5029",image-5029.png,s,p,34,20,36,3,34,0,0,16
"5030",image-5030.png,s,p,58,7,2,43,18,0,0,16
"5031",image-5031.png,s,p,66,-118,-51,45,60,0,0,16
"5032",image-5032.png,s,p,66,111,-117,32,52,0,0,16
"5033",image-5033.png,s,p,46,-109,72,33,17,0,0,16
"5034",image-5034.png,s,p,47,-104,-7,11,20,0,0,16
"5035",image-5035.png,s,p,57,21,40,19,66,0,0,16
"5036",image-5036.png,s,p,69,65,-34,50,36,0,0,16
"5037",image-5037.png,s,p,44,124,59,31,62,0,0,16
"5038",image-5038.png,s,p,36,-10,125,26,31,0,0,16
"5039",image-5039.png,s,p,47,123,-11,12,32,0,0,16
"5040",image-5040.png,s,p,68,-40,-62,14,36,0,0,16
"5041",image-5041.png,s,p,61,-15,-61,19,17,0,0,16
"5042",image-5042.png,s,p,64,33,27,20,7,0,0,16
"5043",image-5043.png,s,p,39,92,111,40,63,0,0,16
"5044",image-5044.png,s,p,58,114,-122,36,16,0,0,16
"5045",image-5045.png,s,p,43,54,108,50,61,0,0,16
"5046",image-5046.png,s,p,41,-62,-5,40,12,0,0,16
"5047",image-5047.png,s,p,44,99,98,37,20,0,0,16
"5048",image-5048.png,s,p,62,-26,-120,2,48,0,0,16
"5049",image-5049.png,s,p,55,85,72,18,39,0,0,16
"5050",image-5050.png,s,p,31,50,26,46,50,0,0,16
"5051",image-5051.png,s,p,59,2,113,34,24,0,0,16
"5052",image-5052.png,s,p,52,88,-2,45,37,0,0,16
"5053",image-5053.png,s,p,43,-125,-52,25,28,0,0,16
"5054",image-5054.png,s,p,38,32,-117,16,68,0,0,16
"5055",image-5055.png,s,p,48,-37,-32,49,63,0,0,16
"5056",image-5056.png,s,p,37,82,67,13,23,0,0,16
"5057",image-5057.png,s,p,38,97,-18,2,59,0,0,16
"5058",image-5058.png,s,p,37,83,-67,26,55,0,0,16
"5059",image-5059.png,s,p,30,-73,124,46,2,0,0,16
"5060",image-5060.png,s,p,42,14,36,18,61,0,0,16
"5061",image-5061.png,s,p,31,26,-49,35,47,0,0,16
"5062",image-5062.png,s,p,35,39,7,12,22,0,0,16
"5063",image-5063.png,s,p,44,47,88,23,63,0,0,16
"5064",image-5064.png,s,p,53,-21,-62,11,34,0,0,16
"5065",image-5065.png,s,p,43,-100,5,11,21,0,0,16
"5066",image-5066.png,s,p,31,-80,-27,33,45,0,0,16
"5067",image-5067.png,s,p,54,123,-37,35,50,0,0,16
"5068",image-5068.png,s,p,34,2,-42,18,31,0,0,16
"5069",image-5069.png,s,p,34,21,-102,33,17,0,0,16
"5070",image-5070.png,s,p,61,44,-61,8,55,0,0,16
"5071",image-5071.png,s,p,70,-122,-118,46,58,0,0,16
"5072",image-5072.png,s,p,44,-31,-6,31,53,0,0,16
"5073",image-5073.png,s,p,43,96,-118,24,19,0,0,16
